id,uuid,name,developer_name,city,published,sv_rewards_enabled,created_at,Youtube Link,
,911fb1cc-f3ad-11ec-b204-e74959c20aa5,Whispering Winds - Bengaluru ,Elegant Builders And Developers,Bengaluru,TRUE,Active,24 Jun 2022,,
,6a3fb374-f3ab-11ec-acd7-f720053e2e3a,Elegant Altima - Gubbalala,Elegant Builders And Developers,Bengaluru,TRUE,Inactive,24 Jun 2022,,
,579c8d7e-f3a5-11ec-b81b-97ca03392dcc,Concorde Hill Crest  - Bengaluru ,Concorde,Bengaluru,TRUE,Active,24 Jun 2022,,
,4c071aac-f39f-11ec-8b88-07a8fadf1007,Concorde Spring Meadows - Bengaluru,Concorde,Bengaluru,TRUE,Active,24 Jun 2022,,
,210b4acc-f39e-11ec-b154-2b412d211bf4,Concorde Abode 99 - Sarjapur,Concorde,Bengaluru,TRUE,Active,24 Jun 2022,,
,18d98dd4-992e-11ec-8def-e740c2607ef6,AND Forever City - Diva East,Anantnath Developers				,Mumbai,TRUE,Active,1 Mar 2022,https://www.youtube.com/watch?v=BvhXpudCWWE,
,7b017190-9882-11ec-a19a-6b04613ac26f,Agami Sapphire - Boisar East,Agami Enterprises,Mumbai,TRUE,Active,28 Feb 2022,https://www.youtube.com/watch?v=fs8OvdHiwKc,
,05effa8c-f388-11ec-9e88-4bccaae85caf,Utopia Gold - Moshi,Shevi Group,Pune,TRUE,Active,24 Jun 2022,,
,8a878088-96e2-11ec-95fd-0709db185440,Samrin White Rose - Thane,Samrin Group,Mumbai,TRUE,Active,26 Feb 2022,https://youtu.be/saTe0KEfKZ0,
,1103d43c-96d3-11ec-a914-9f11923b56d2,Versatile Valley - Dombivali East,Versatile Developers,Mumbai,TRUE,Inactive,26 Feb 2022,https://www.youtube.com/watch?v=MHH1-QHY85w,
,22ec803a-f494-11ec-9782-b37130114aa7,L M Tower - Bhiwandi,L M Reality,Mumbai,TRUE,Inactive,25 Jun 2022,,
,d2e08b86-f46b-11ec-9a56-ff9de5581c95,The EVOQ - Wakad ,Futuristic Homes,Pune,TRUE,Active,25 Jun 2022,,
,2472db22-f46a-11ec-89f3-ffce3859f786,GeeCee PROXIMUS - Chembur ,Gee Cee Ventures Limited,Mumbai,TRUE,Active,25 Jun 2022,,
,3b4755fe-f469-11ec-9972-2fe6041d3589,SJR Palazza City - Sarjapur,SJR Prime Corporation Pvt Ltd,Bengaluru,TRUE,Active,25 Jun 2022,,
,96f69f36-f464-11ec-96cc-f3f719d9a395,Runwal Gardens - Dombivali East ,Runwal Group,Mumbai,TRUE,Inactive,25 Jun 2022,,
,7a37e3ce-96bc-11ec-ae3a-ff9499ac9c76,Wonderwall - Sarjapura Main Road,Bricks and Milestones Projects LLP	,Bengaluru,TRUE,Inactive,26 Feb 2022,https://www.youtube.com/watch?v=SYBeK0bWEvw,
,e7f1b3d4-f45b-11ec-9efc-cb71eb075c20,Aaradhyam - Kondhwa Budruk,Jairaj Developers ,Pune,TRUE,Inactive,25 Jun 2022,,
,9c3c13a4-f45a-11ec-a6ac-774dfa7ecc56,Nikoo Homes IV - Thanisandra,Bhartiya Urban Private Limited,Bengaluru,TRUE,Active,25 Jun 2022,,
,4a0c7fa0-f456-11ec-9f49-17093c982a71,22 Dhuleva - Parel ,Dhuleva Group ,Mumbai,TRUE,Inactive,25 Jun 2022,,
,09502404-f455-11ec-b578-97312a3dd267,Ranka Palm Lakeside - Varthur Hobli,DRA Group,Bengaluru,TRUE,Active,25 Jun 2022,,
,3d85c5ec-9575-11ec-a360-2b52820157ba,Sigma ONYX - Santacruz East,Sunshine Realspaces LLP			,Mumbai,TRUE,Active,24 Feb 2022,https://www.youtube.com/watch?v=CTP1jvVqOa0,
,136ab470-f452-11ec-98f6-cb14d8c7c710,Mahakali Hills - Andheri East ,21 Storeys ,Mumbai,TRUE,Active,25 Jun 2022,,
,a86d1e60-9533-11ec-8ccc-6bc2a62ab775,Anant Residency - Panvel,Anant Builders,Mumbai,TRUE,Inactive,24 Feb 2022,https://www.youtube.com/watch?v=29zxI_PHwug,
,751c2688-947e-11ec-aa3d-df13fc6c5b48,Sumit Arcenciel - Mulund West,Homesync,Mumbai,TRUE,Active,23 Feb 2022,https://www.youtube.com/watch?v=ea21Y-cZawU,
,b1f74238-93f5-11ec-9a72-d378a74706d9,Kipl Morya -Thane West,Khade Infrastructures Pvt Ltd,Mumbai,TRUE,Inactive,22 Feb 2022,https://www.youtube.com/watch?v=NRFLoAjamt0,
,5db0fc92-f623-11ec-a67c-9f4dedc23663,Ghatkopar Ashish CHSL - Ghatkopar,Ghatkopar Ashish CHSL,Mumbai,TRUE,Active,27 Jun 2022,,
,4cb16ec2-931d-11ec-b2b7-ff610474c221,Amora - Pimple Nilakh,Kimaya Realities,Pune,TRUE,Active,21 Feb 2022,https://www.youtube.com/watch?v=_h8ZH3DMkD8,
,b4aa3b2e-f602-11ec-9c4c-db9b510b0045,Ananta Pride - Badlapur West ,Patkar Realty,Mumbai,TRUE,Active,27 Jun 2022,https://youtu.be/97-sn78XMXE,
,b71cf17c-f601-11ec-b54b-f336bccf64b1,Park West 2.0 - Binnypet,Shapoorji Pallonji,Bengaluru,TRUE,Active,27 Jun 2022,,
,493c61f0-92d9-11ec-ac91-338e224d63aa,Krishna Palace - Borivali West,The Makwana Group,Mumbai,TRUE,Inactive,21 Feb 2022,https://www.youtube.com/watch?v=nPlosfY8vsw,
,e9959b04-9229-11ec-bdd4-9b76b8912b8c,Navkar Homes Township LLP - Naigaon East,Navkar Estate and Homes Pvt.Ltd,Mumbai,TRUE,Inactive,20 Feb 2022,https://www.youtube.com/watch?v=cTYEJtUwXC0,
,db63e1d6-9205-11ec-a685-9f3c9fc50cdf,Samarth Aura - Bhandup West,Ashapura Realtors,Mumbai,TRUE,Inactive,20 Feb 2022,https://youtu.be/v3PRnu8elX4,
,bd7c3e42-91a7-11ec-9723-5f0e53afa7f4,Antariksh Avalon - Ghatkopar East,Antariksh Realtors Pvt Ltd,Mumbai,TRUE,Active,19 Feb 2022,https://www.youtube.com/watch?v=25L2YJP_WbU,
,73a55cd6-91a2-11ec-aa4a-fbf9d495bb5d,Piramal Vaikunth - Thane West,Piramal Realty,Mumbai,TRUE,Inactive,19 Feb 2022,https://youtu.be/mLKfu9qIOxo,
,1f8fd1fa-919b-11ec-b3b8-c7dd4fedafc0,Piramal Revanta - Mulund,Piramal Realty,Mumbai,TRUE,Inactive,19 Feb 2022,https://youtu.be/vd9--1tQl6s,
,78f2a446-f5f2-11ec-9c2c-7f10cf63ba81,Sai Signature - Mamurdi ,CityOne,Pune,TRUE,Active,27 Jun 2022,,
,2c10b382-f702-11ec-9669-378db0cbe180,Desai Golden Springs - Whitefield ,Desai Developers,Bengaluru,TRUE,Active,28 Jun 2022,,
,68ef7728-f6eb-11ec-a0fd-f3f5dd3a8035,Jewels Royale - Koregoan,Jewel Group ,Pune,TRUE,Active,28 Jun 2022,,
,03e40c10-9190-11ec-b4a8-3f3afd6dd7f1,Ornate Heights Annex - Vasai East,Ornate Universal,Mumbai,TRUE,Inactive,19 Feb 2022,https://youtu.be/kSNaAB5wvHE,
,66a4b06e-f6d2-11ec-9e9e-3bbd0ff7115c,Chandrarang Serenity - Wakad,Chandrarang Group,Pune,TRUE,Inactive,28 Jun 2022,,
,a4ffbc96-f7a9-11ec-bc9c-77d5c014ea51,Shraddha Peninsula - Thane West ,Shraddha Prime Projects Ltd.,Mumbai,,Inactive,29 Jun 2022,,
,774b94b4-f790-11ec-8d62-ebdb7a156034,Atul Westernhills - Baner,Atul Enterprises,Pune,TRUE,Active,29 Jun 2022,,
,3c5c22ea-f76a-11ec-a9e7-3749d60b4e20,Dynamic Grandeur - Undri,Dynamic Realty Ventures,Pune,TRUE,Active,29 Jun 2022,,
,f5276d7c-f763-11ec-9f36-93c9ce016f39,Splendid Lake Breez - Begur Hobli,Splendid Properties,Bengaluru,TRUE,Active,29 Jun 2022,,
,89c90ba6-f855-11ec-96f2-47a4335e39b7,Suratwala Mark Plazzo - Hinjewadi,Suratwwala Business Group ltd,Pune,TRUE,Active,30 Jun 2022,,
,9301f224-f854-11ec-a9b3-bf9605d1e2b2,SK NISARGA - SARJAPUR HOBLI,SK Nisarga,Bengaluru,TRUE,Active,30 Jun 2022,,
,79538460-f853-11ec-96dd-0b5f887724be,Canterbury Castles - Doddaballapura Taluk,Bangalore Regency Developers Private Ltd,Bengaluru,TRUE,Active,30 Jun 2022,,
,e4a34644-f851-11ec-88f8-87690eb21614,Sumukh Hills - Kandivali East ,Yogsiddhi Developers,Mumbai,TRUE,Inactive,30 Jun 2022,https://youtu.be/L1dCMVW5bbI,
,61b0aadc-f843-11ec-ba70-43b6c53fe5a4,Navanaami Platina - Thanisandra main road,Navanaami projects Pvt.Ltd,Bengaluru,TRUE,Active,30 Jun 2022,,
,67264ae0-f842-11ec-ba56-076c4d757f9e,GlenONE - Boisar East ,Glenteck Realty,Mumbai,TRUE,Active,30 Jun 2022,,
,be101798-f840-11ec-81f1-4769de1140c1,Zen Indraprastha - Yeshwantpur,Prathamm Developers,Bengaluru,TRUE,Active,30 Jun 2022,,
,067784be-f943-11ec-8247-9390954105e0,Ganga Hill Shire - Wagholi,Goel Ganga Developments,Pune,TRUE,Active,1 Jul 2022,,
,06890938-f942-11ec-a38e-df9aaf6c67fa,Ganga Amber & Aurum Park - Tathawade,Goel Ganga Developments,Pune,TRUE,Inactive,1 Jul 2022,,
,ed3aa8b2-8da1-11ec-8d61-5fd675157940,Anika Piccadilly - Punawale,Arun Sheth & Co,Pune,TRUE,Active,14 Feb 2022,https://www.youtube.com/watch?v=FQHmRdsWYrk,
,edb939a6-fa17-11ec-b43f-b3f03bae22be,Estella - Wakad,Tatva Spacetek LLP,Pune,TRUE,Inactive,2 Jul 2022,,
,0eb7f482-8d51-11ec-b661-43d4c2f1465c,Imperial Splendora - Vasai East,Imperial Lifestyle Pvt Ltd,Mumbai,TRUE,Inactive,14 Feb 2022,https://www.youtube.com/watch?v=huXqupNxMBI,
,5593c128-fab2-11ec-a3c8-27f321c2fc1f,Blancora - Ulwe ,Purva Developers ,Mumbai,,Inactive,3 Jul 2022,,
,6d40ffee-8bda-11ec-9846-77c3377d477a,Rudraksha BLDG No. 11 - Dahisar East,Raj Realty Group & Arkade Associates,Mumbai,TRUE,Inactive,12 Feb 2022,https://www.youtube.com/watch?v=MF9i_POVnQ8,
,30cdb6f0-fab2-11ec-87b4-077176ba3a00,Blancora - Ulwe ,Purva Developers ,Mumbai,TRUE,Active,3 Jul 2022,,
,0be3a53e-8b31-11ec-abe4-0ff67e456076,Aplite Green Stone Heritage - Fort,Aplite Group,Mumbai,TRUE,Active,11 Feb 2022,https://www.youtube.com/watch?v=K0PSWVAl47s,
,d3c6bb9a-fbc0-11ec-b8a1-8fb2ed11df05,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,Mumbai,TRUE,Inactive,4 Jul 2022,,
,8b9198bc-fb6c-11ec-8dae-3f1aa112e7de,Salsette 27 - Byculla East,Peninsula Land Ltd,Mumbai,TRUE,Active,4 Jul 2022,,
,aa796e68-fb6b-11ec-b76b-5327c9eb2f6c,Pratik Greens - Shilphata ,Pratik Enterprises ,Mumbai,TRUE,Active,4 Jul 2022,,
,f3e17e80-8b0c-11ec-a4ff-3754b5b4f394,Devi Sadan - Matunga East,M/S. Aum Punit Realty Llp,Mumbai,,Inactive,11 Feb 2022,https://www.youtube.com/watch?v=3MehMpnMLp8,
,b1dfc0f4-fb6a-11ec-87f8-4b806ac3be48,Shubhachandra - Rahatani,Kiran creators and developers,Pune,TRUE,Active,4 Jul 2022,,
,d2271aca-fc45-11ec-92f8-17589606a5ef,"Seasons Sahara - Kalyan East, Pisavali",Samarth Sai Builders ,Mumbai,TRUE,Active,5 Jul 2022,,
,f8768ef6-8b00-11ec-b005-bb4ed5bdb91d,Evershine Amavi 303 - Virar West,Evershine Builders Pvt Ltd,Mumbai,TRUE,Active,11 Feb 2022,https://www.youtube.com/watch?v=_z-0znFP2QI,
,d5f2d5fa-fc44-11ec-b15e-1f68b740182a,Kairali Park - Kalyan East,Rai Residency ,Mumbai,TRUE,Inactive,5 Jul 2022,,
,ae9ad1de-fc43-11ec-a293-6fb81191c35c,Satra Harmony - Chembur East ,RRB Realtors,Mumbai,TRUE,Active,5 Jul 2022,,
,28fdd96c-fc3a-11ec-9f02-e7cfca55deb6,Shri Ganesh Krupa - Kurla East,Hirani Manthan Builders And Developers,Mumbai,TRUE,Active,5 Jul 2022,,
,a6e13878-fc31-11ec-a6dc-9b3a4606c4c3,Gagan Royal Palms - Nibm Road,Gagan Developers,Pune,TRUE,Active,5 Jul 2022,,
,ea47acd8-fc30-11ec-920c-f399c04e37c6,Pavilius -  Lohegaon,Platinum Group,Pune,TRUE,Active,5 Jul 2022,,
,35f2b578-88d3-11ec-9954-bf919fdc0487,Monte South - Byculla West,Swayam realtors - Marathon & Adani Realty ,Mumbai,TRUE,Active,8 Feb 2022,https://www.youtube.com/watch?v=Dmd8XRwSEIA,
,3606085c-fd50-11ec-a16f-47785d275e18,Anika Redwood Homes - Nagarabhavi Main Road,Anika Developers,Bengaluru,TRUE,Active,6 Jul 2022,,
,01e80286-87e5-11ec-b444-dbf4661d0cf2,Durga Petals - HSR Layout,Durga Projects & Infrastructure Pvt Ltd,Bengaluru,TRUE,Active,7 Feb 2022,https://www.youtube.com/watch?v=Hvo2JOx9DG0,
,e096fc4c-8693-11ec-8745-bf7e9c12fba6,Athena  - Goregaon West,Sahajanand Developers,Mumbai,TRUE,Inactive,5 Feb 2022,https://www.youtube.com/watch?v=0bxxqfOVhAU,
,c50844a0-fd02-11ec-9410-47cad2d5bc95,Tranquil - Yelahanka,Marudhar Infra,Bengaluru,TRUE,Active,6 Jul 2022,,
,b87b9cde-fd00-11ec-bf65-9755417b044d,SLV ICON - Yelahanka,SLV Developers Pvt Ltd,Bengaluru,TRUE,Active,6 Jul 2022,,
,115dbe14-8668-11ec-83f0-2fa36aadb467,Phoenix Tower - Kandivali East,Paton Constructions Private Limited,Mumbai,TRUE,Active,5 Feb 2022,https://www.youtube.com/watch?v=Qd8j2g3wdXM,
,f0b0c4a0-fe02-11ec-bd03-9ff799a5cc36,Saket World - Kalyan ,Saket Group ,Mumbai,TRUE,Active,7 Jul 2022,,
,5b306d9a-fdf3-11ec-8030-e32daca903b8,Acropolis - Kalewadi ,Krrisha Group,Pune,TRUE,Active,7 Jul 2022,,
,4272d956-fde8-11ec-b703-f3e765027332,"Vardhaman Tower - Kalyan - Shilphata road, Thane West",Vardhman Developers,Mumbai,TRUE,Active,7 Jul 2022,https://youtu.be/u8GQuttC-ak,
,2ac93d92-85b9-11ec-b4c1-b38523e88002,Mahaavir Exotique - Kharghar,Mahaavir Superstructures Pvt ltd,Mumbai,TRUE,Active,4 Feb 2022,https://www.youtube.com/watch?v=oUlsezM68pg,
,62359eb2-85ad-11ec-9c98-53880f00bc15,Fenkin9 - Thane,Fenkin Buildpro LLP,Mumbai,TRUE,Inactive,4 Feb 2022,https://www.youtube.com/watch?v=Z5BnUKnVy9E,
,6cc3b32e-84d0-11ec-943d-570c1e387738,Metro Grande - Kalyan East,West Pioneer Properties India Pvt Ltd,Mumbai,TRUE,Active,3 Feb 2022,https://www.youtube.com/watch?v=sYU4AmSsiiY,
,ea14bff8-fdd4-11ec-8ddc-07fd2ea552aa,Spectra Raywoods - Millers Road ,Spectra Constructions Pvt. Ltd.,Bengaluru,TRUE,Active,7 Jul 2022,,
,baa98ea0-feca-11ec-8382-3b5e1072bf76,Embassy Springs - Off International Airport Road - Bangalore,Embassy Group,Bengaluru,TRUE,Active,8 Jul 2022,,
,907bf4ca-fec9-11ec-844e-537e0f253a53,Embassy Edge - Off International Airport Road - Bangalore,Embassy Group,Bengaluru,TRUE,Active,8 Jul 2022,,
,f5616c38-fec6-11ec-b403-c3dff5ef1db1,Embassy Lake Terraces - Hebbal,Embassy Group,Bengaluru,TRUE,Active,8 Jul 2022,,
,6cc7040e-8456-11ec-9070-ab73a1f7e3a6,NG Eclat -  Andheri West,Rocklin Construction Private Limited,Mumbai,TRUE,Inactive,3 Feb 2022,https://www.youtube.com/watch?v=SaFw1nVhNFA,
,facb42b8-ff8c-11ec-b136-5f65bea8b258,Shreeji Iconic - Badlapur East,M/s. Raj Laxmi Developers,Mumbai,TRUE,Active,9 Jul 2022,https://youtu.be/UXhQDMrezEE,
,96a95f68-8453-11ec-80b5-87e32c3106d4,Maya Indradhanush,Maya Ventures Private Limited,Bengaluru,TRUE,Active,2 Feb 2022,https://www.youtube.com/watch?v=o5qGsEazdbU,
,55872154-0109-11ed-898e-63e242eac2d8,Pride World City - Dhanori ,Pride Builders LLP,Pune,TRUE,Active,11 Jul 2022,,
,bf0068b0-00ec-11ed-a897-43b50aac2350,Padmavati Hills - Bavdhan,Suyog Group,Pune,TRUE,Active,11 Jul 2022,,
,5ff37e12-00eb-11ed-ad14-3be7aa70b33d,"Dreams Park Daisy - Mumdapur, Neral",Dreamz Realty,Mumbai,TRUE,Active,11 Jul 2022,,
,ac9c9ba4-01bd-11ed-af55-830f76168e3f,Ishtika Vashishta - J P Nagar,Ishtika homes Pvt Ltd,Bengaluru,TRUE,Inactive,12 Jul 2022,,
,9394db90-01a3-11ed-bbe5-db6132b8e375,Abhigna Misty Woods - JP Nagar ,Abhigna Constructions,Bengaluru,TRUE,Active,12 Jul 2022,,
,2e0a80b0-01a1-11ed-88df-a7771a77e4f1,The Heritage  - Kondhwa,Kuldevee Realtors,Pune,TRUE,Active,12 Jul 2022,,
,c89a867a-80f5-11ec-a858-a38cec8901a1,Seven Eleven Courtyard - Mira Road East,SSS Associates,Mumbai,TRUE,Active,29 Jan 2022,https://www.youtube.com/watch?v=W7ovFhQu9Wk,
,93ab8c7c-0299-11ed-b57c-73f9c805100a,Sameera Wood Haven - Thiruporur,Sameera Lands & Constructions Pvt. Ltd.,Chennai,TRUE,Inactive,13 Jul 2022,,
,c2cbafd4-0288-11ed-8ebf-db65740f7c0d,"Ravi Uday - Moshi, PCMC",Maruti Group,Pune,TRUE,Active,13 Jul 2022,,
,d248bc96-0287-11ed-9fcb-3f1895d9b1d2,Ahad Serenity - Hosa Road,Ahad Builder,Bengaluru,TRUE,Active,13 Jul 2022,,
,c11abfe2-0286-11ed-9fc0-bf50f896af89,The Metropole - Ghatkopar Station West,Azlo Realty,Mumbai,TRUE,Active,13 Jul 2022,,
,e8fd500a-8046-11ec-ac8c-fb6ab6d728f9,Rajputana Paradise - Kandivali West,Rajputana Associates,Mumbai,TRUE,Inactive,28 Jan 2022,https://www.youtube.com/watch?v=fpf9R2DyCVc,
,89c665b0-0285-11ed-9d6b-7f8d7cf99b52,Mesacon Nest - Andheri West,Mesacon Group,Mumbai,TRUE,Active,13 Jul 2022,,
,77f763da-7f67-11ec-a445-9fd08e7039e9,Growmore Bliss - A Wing - Malad West,Growmore Space Solutions Pvt. Ltd,Mumbai,TRUE,Active,27 Jan 2022,https://www.youtube.com/watch?v=HHw_Li0lJAA,
,5ff06810-026e-11ed-bbcf-8b773d38a318,"Rosalia Apartments - Amboli, Andheri West ",Capital Solutions ,Mumbai,TRUE,Active,13 Jul 2022,,
,4091294c-0380-11ed-a25a-bf719ca03e42,Excellencee - Moshi,Yogesh Enterprises ,Pune,TRUE,Active,14 Jul 2022,,
,2df105f8-7f52-11ec-8655-ff88e28ab9a7,Monarch Aqua - KR Puram,Monarch,Bengaluru,TRUE,Active,27 Jan 2022,https://www.youtube.com/watch?v=vFh0cdX6GEM,
,ed3240da-7e6c-11ec-b4a8-d764c475340e,Tycoons Elevance - Kalyan West,Tycoons Developers	,Mumbai,TRUE,Active,26 Jan 2022,https://www.youtube.com/watch?v=JH4CVh6E-Vk,
,154c2ba2-037f-11ed-977f-d38e37e76d1e,Ushakiran Enclave - Dombivli,UshaKiran Group,Mumbai,TRUE,Active,14 Jul 2022,,
,2fd592b6-037e-11ed-a0a3-47e7515c7a45,Passcode Real Homes - Hadapsar ,Gada Group,Pune,TRUE,Active,14 Jul 2022,,
,6d056d84-0449-11ed-ad0e-5798bf8b5510,Sri Krishna Gardens - Kanakapura Road,SLV Developers Pvt Ltd,Bengaluru,TRUE,Active,15 Jul 2022,,
,a45cbc70-042f-11ed-acf7-8b0c02e3c509,House of Hiranandani Castalia - Kandivali West,House of Hiranandani,Mumbai,TRUE,Active,15 Jul 2022,,
,80a108c4-0405-11ed-ae84-07e167924e7c,Sri Radha Krishna Gardens - Devanahalli,SLV Housing Development Corporation,Bengaluru,TRUE,Active,15 Jul 2022,,
,9f1b8a14-0404-11ed-b654-efa7e76b03c7,Purple Habiqo - Sahakarnagar,Purple Constructions,Bengaluru,TRUE,Active,15 Jul 2022,,
,c5764870-03ff-11ed-ac9a-0fb933acd31a,Cardinal One - Yeshwanthpur,Swan,Bengaluru,TRUE,Active,15 Jul 2022,,
,0dc84872-03ff-11ed-b8a6-d31a83f20741,Gomati IRIS - Hosur Road ,Trehan IRIS,Bengaluru,TRUE,Active,15 Jul 2022,,
,6e898b8a-03fa-11ed-964e-d7823a157277,JVM Accord - Thane West,JVM Spaces,Mumbai,TRUE,Active,15 Jul 2022,,
,8b12af0a-04ba-11ed-b059-8304127d15f1,House of Hiranandani - Devanahalli ,House of Hiranandani,Bengaluru,TRUE,Active,16 Jul 2022,,
,e774b398-04b9-11ed-80e5-abc775d718f8,Sonigara Presidency - Ravet,Sonigara Corp,Pune,TRUE,Active,16 Jul 2022,,
,2604743c-04b9-11ed-ad83-6b535fd2b1bc,Dwarka Heights Phase 1 - Pimple Saudagar,GK Associates,Pune,TRUE,Active,16 Jul 2022,,
,ee0383b2-04b7-11ed-adfb-f3ac7443edf6,Eastern Royale - Lohagaon,Kate Mozze Associates,Pune,TRUE,Active,16 Jul 2022,,
,beada644-04b5-11ed-a27b-8fa01af56810,"Sri Balaji Enclave - Ram Nagar, Malad West",Sushanku Realty,Mumbai,TRUE,Inactive,16 Jul 2022,,
,bda9bcca-0699-11ed-8ef0-3304bb9971c8,Hasiru Chiguru - Doddaballapur Road,Own My Home ,Bengaluru,TRUE,Active,18 Jul 2022,,
,79f8b68c-067d-11ed-901c-7f42489c110a,Radhe Mohan - Koparkhairane,KT Homes,Mumbai,TRUE,Active,18 Jul 2022,,
,211aa272-7a83-11ec-b5dc-5f6d9e68bb23,Agarwal Paramount - Virar West,Agarwal Realtors,Mumbai,TRUE,Inactive,21 Jan 2022,https://www.youtube.com/watch?v=krFw8c_kF1A,
,851dcb56-0664-11ed-8802-dbea3b2bb306,"Adi Elementis - Ravet, Pradhikaran",Adi Group ,Pune,TRUE,Active,18 Jul 2022,,
,f6df94e2-076b-11ed-8ccb-d7c58757938e,Sanjeevani Sonchapha - Wakad,Sanjeevani Developers ,Pune,TRUE,Active,19 Jul 2022,,
,74f67020-75c8-11ec-9a15-5f1d4d20b8f7,Bay View - Mazgaon West,Kapil Constructions,Mumbai,TRUE,Active,15 Jan 2022,https://www.youtube.com/watch?v=m9Zo_Hl4iro,
,bff85c3a-076a-11ed-b7ef-eb3c48bba07f,Sanjeevani Dhruva - Punawale PCMC,Sanjeevani Developers ,Pune,TRUE,Active,19 Jul 2022,,
,1ddd2666-0746-11ed-8669-d7601d76f51c,Ruchira Iris - Whitefield,Ruchira Projects Pvt Ltd,Bengaluru,TRUE,Active,19 Jul 2022,,
,13f85174-0724-11ed-8aa3-bb3f251ee121,Pipal Tree - Magadi Road,Own My Home ,Bengaluru,TRUE,Active,19 Jul 2022,,
,56643d2a-07f1-11ed-b0ad-df883e52b7c7,Divyaraj ValueHomes - Boisar West,Divyaraj Developers,Mumbai,TRUE,Active,20 Jul 2022,,
,8781b9c4-07f0-11ed-86fd-ffb298ed336a,Tulsi Kailash - Panvel ,PMC,Mumbai,TRUE,Active,20 Jul 2022,,
,7e9922d0-7465-11ec-b384-6f79a954bf23,Puraniks City Neral,Puraniks,Mumbai,TRUE,Inactive,13 Jan 2022,https://www.youtube.com/watch?v=_0xyaeu43d4,
,0d3d2136-07ef-11ed-a487-5f48acd7b16a,Sai Sunshine -  Whitefield,Sree Sai Builders and Developers,Bengaluru,TRUE,Active,20 Jul 2022,,
,e944ffca-72dd-11ec-b0d2-dbc05e352e2f,Amore - Andheri West,Romell Group,Mumbai,TRUE,Inactive,11 Jan 2022,https://www.youtube.com/watch?v=IA0VtRHXz7o,
,f847d05c-08d7-11ed-b8af-3bfb1df4285f,Prestige Windsor Park,Prestige Group,Chennai,TRUE,Inactive,21 Jul 2022,,
,63da4648-08d7-11ed-b867-570e7c22d493,"Mahaveer Empire - Taloja Phase 2, Navi Mumbai",Millennium Group,Mumbai,TRUE,Active,21 Jul 2022,,
,9c2947c0-08d6-11ed-8322-b346cfcd6a16,United Athashri - Lohegoan,Ten Corner Developers LLP,Pune,TRUE,Active,21 Jul 2022,,
,31861eb2-6fec-11ec-99bf-4f1a816a6fb7,Raunak City Phase 4 - Kalyan,Raunak Group,Mumbai,TRUE,Inactive,8 Jan 2022,https://www.youtube.com/watch?v=4GMidnpzeMU,
,d024b114-08d5-11ed-b43c-df046c00af6c,Vision Ryhthm - Moshi ,Vision Creative Group,Pune,TRUE,Active,21 Jul 2022,,
,d7fa68d2-6fe9-11ec-8828-ff3b37852c49,Kaatyayni Heights - Andheri East,Starwing Developers Pvt Ltd,Mumbai,TRUE,Active,8 Jan 2022,https://www.youtube.com/watch?v=j75opSw-Hzc,
,07d913e4-08d5-11ed-bb6f-6b8d03c5afac,Tru Windchims - Bellandur,Tru Dwellings Private limited,Bengaluru,TRUE,Active,21 Jul 2022,,
,adfa3b10-08d3-11ed-84eb-bbcda8eeb003,Meenakshi Greens - Bannergattha Road,Own My Home ,Bengaluru,TRUE,Active,21 Jul 2022,,
,43cf54e2-09cc-11ed-8e57-8f5a99b37ac2,Artteza - Santacruz West ,Sunvision Estates / Paradigm Realty ,Mumbai,TRUE,Inactive,22 Jul 2022,,
,0b836fea-0988-11ed-9e62-a7f678074b2c,Sai Flora - Mohane ,Sai Group Realty,Mumbai,TRUE,Active,22 Jul 2022,,
,fdf23cf4-0986-11ed-96b2-875a1369f932,Manya Magnaville - Basapura Road,Ma-nya Infra,Bengaluru,TRUE,Active,22 Jul 2022,,
,9cf7200e-6ee5-11ec-8477-bbe81d07da22,Konark Meadows - Kalyan West,Atlanta Landmark				,Mumbai,TRUE,Inactive,6 Jan 2022,https://www.youtube.com/watch?v=kvP2y7WOtJY,
,b20c7000-6ee2-11ec-b6d2-47b207c06f94,Arya & Ira - Kalyan West,TCJ Realty,Mumbai,TRUE,Inactive,6 Jan 2022,https://www.youtube.com/watch?v=vqKLHJDyYPs,
,0f41f560-0984-11ed-971a-07967d0a6d9b,Mohankheda Greens- Shahad Mohane Road,Mohankheda  Developers,Mumbai,TRUE,Active,22 Jul 2022,,
,769fba7a-0a6b-11ed-a0c2-6f5e5cb7697c,Piramal Aranya - Byculla,Piramal Realty,Mumbai,TRUE,Active,23 Jul 2022,,
,c32f499e-0a54-11ed-9f88-b786d6496941,Marigold Calendula - Pimple Nilakh,Audumbar Homes Llp,Pune,TRUE,Active,23 Jul 2022,,
,f6163654-6bc8-11ec-8ae5-ef38387fbc8e,4 Taljai Hills - Dhankawadi,Kanchan Developer,Pune,TRUE,Inactive,2 Jan 2022,https://www.youtube.com/watch?v=rtUGWDZP0ic,
,e215d090-6a0d-11ec-8ae2-475f83ed9d17,Pote Nilaya - Panvel,Pote Realty,Mumbai,TRUE,Inactive,31 Dec 2021,https://www.youtube.com/watch?v=OLxYxja5Y8s,
